"","first","second","AB","A~B","~AB","~A~B","chisquare","percentDependence"
"37107",NA,NA,NA,NA,NA,NA,NA,NA
"37108",NA,NA,NA,NA,NA,NA,NA,NA
"37109",NA,NA,NA,NA,NA,NA,NA,NA
"37110",NA,NA,NA,NA,NA,NA,NA,NA
"37111",NA,NA,NA,NA,NA,NA,NA,NA
"37112",NA,NA,NA,NA,NA,NA,NA,NA
"37113",NA,NA,NA,NA,NA,NA,NA,NA
"37114",NA,NA,NA,NA,NA,NA,NA,NA
"37115",NA,NA,NA,NA,NA,NA,NA,NA
"37116",NA,NA,NA,NA,NA,NA,NA,NA
"37117",NA,NA,NA,NA,NA,NA,NA,NA
"37118",NA,NA,NA,NA,NA,NA,NA,NA
"37119",NA,NA,NA,NA,NA,NA,NA,NA
"37120",NA,NA,NA,NA,NA,NA,NA,NA
"37121",NA,NA,NA,NA,NA,NA,NA,NA
"37122",NA,NA,NA,NA,NA,NA,NA,NA
"37123",NA,NA,NA,NA,NA,NA,NA,NA
"37124",NA,NA,NA,NA,NA,NA,NA,NA
"37125",NA,NA,NA,NA,NA,NA,NA,NA
"37126",NA,NA,NA,NA,NA,NA,NA,NA
"37127",NA,NA,NA,NA,NA,NA,NA,NA
"37128",NA,NA,NA,NA,NA,NA,NA,NA
"37129",NA,NA,NA,NA,NA,NA,NA,NA
"37130",NA,NA,NA,NA,NA,NA,NA,NA
"37131",NA,NA,NA,NA,NA,NA,NA,NA
"37132",NA,NA,NA,NA,NA,NA,NA,NA
"37133",NA,NA,NA,NA,NA,NA,NA,NA
"37134",NA,NA,NA,NA,NA,NA,NA,NA
"37135",NA,NA,NA,NA,NA,NA,NA,NA
"37136",NA,NA,NA,NA,NA,NA,NA,NA
"37137",NA,NA,NA,NA,NA,NA,NA,NA
"37138",NA,NA,NA,NA,NA,NA,NA,NA
"37139",NA,NA,NA,NA,NA,NA,NA,NA
"37140",NA,NA,NA,NA,NA,NA,NA,NA
"37141",NA,NA,NA,NA,NA,NA,NA,NA
"37142",NA,NA,NA,NA,NA,NA,NA,NA
"37143",NA,NA,NA,NA,NA,NA,NA,NA
"37144",NA,NA,NA,NA,NA,NA,NA,NA
"37145",NA,NA,NA,NA,NA,NA,NA,NA
"37146",NA,NA,NA,NA,NA,NA,NA,NA
"37147",NA,NA,NA,NA,NA,NA,NA,NA
"37148",NA,NA,NA,NA,NA,NA,NA,NA
"37149",NA,NA,NA,NA,NA,NA,NA,NA
"37150",NA,NA,NA,NA,NA,NA,NA,NA
"37151",NA,NA,NA,NA,NA,NA,NA,NA
"37152",NA,NA,NA,NA,NA,NA,NA,NA
"37153",NA,NA,NA,NA,NA,NA,NA,NA
"37154",NA,NA,NA,NA,NA,NA,NA,NA
"37155",NA,NA,NA,NA,NA,NA,NA,NA
"37156",NA,NA,NA,NA,NA,NA,NA,NA
"37157",NA,NA,NA,NA,NA,NA,NA,NA
"37158",NA,NA,NA,NA,NA,NA,NA,NA
"37159",NA,NA,NA,NA,NA,NA,NA,NA
"37160",NA,NA,NA,NA,NA,NA,NA,NA
"37161",NA,NA,NA,NA,NA,NA,NA,NA
"37162",NA,NA,NA,NA,NA,NA,NA,NA
"37163",NA,NA,NA,NA,NA,NA,NA,NA
"37164",NA,NA,NA,NA,NA,NA,NA,NA
"37165",NA,NA,NA,NA,NA,NA,NA,NA
"37166",NA,NA,NA,NA,NA,NA,NA,NA
"37167",NA,NA,NA,NA,NA,NA,NA,NA
"37168",NA,NA,NA,NA,NA,NA,NA,NA
"37169",NA,NA,NA,NA,NA,NA,NA,NA
"37170",NA,NA,NA,NA,NA,NA,NA,NA
"37171",NA,NA,NA,NA,NA,NA,NA,NA
"37172",NA,NA,NA,NA,NA,NA,NA,NA
"37173",NA,NA,NA,NA,NA,NA,NA,NA
"37174",NA,NA,NA,NA,NA,NA,NA,NA
"37175",NA,NA,NA,NA,NA,NA,NA,NA
"37176",NA,NA,NA,NA,NA,NA,NA,NA
"37177",NA,NA,NA,NA,NA,NA,NA,NA
"37178",NA,NA,NA,NA,NA,NA,NA,NA
"37179",NA,NA,NA,NA,NA,NA,NA,NA
"37180",NA,NA,NA,NA,NA,NA,NA,NA
"37181",NA,NA,NA,NA,NA,NA,NA,NA
"37182",NA,NA,NA,NA,NA,NA,NA,NA
"37183","shaft","shaft","26","0","0","2973","2883.773682187","100"
"37184",NA,NA,NA,NA,NA,NA,NA,NA
"37185",NA,NA,NA,NA,NA,NA,NA,NA
"37186",NA,NA,NA,NA,NA,NA,NA,NA
"37187",NA,NA,NA,NA,NA,NA,NA,NA
"37188",NA,NA,NA,NA,NA,NA,NA,NA
"37189",NA,NA,NA,NA,NA,NA,NA,NA
"37190",NA,NA,NA,NA,NA,NA,NA,NA
"37191",NA,NA,NA,NA,NA,NA,NA,NA
"37192",NA,NA,NA,NA,NA,NA,NA,NA
"37193",NA,NA,NA,NA,NA,NA,NA,NA
"37194",NA,NA,NA,NA,NA,NA,NA,NA
"37195",NA,NA,NA,NA,NA,NA,NA,NA
"37196",NA,NA,NA,NA,NA,NA,NA,NA
"37197",NA,NA,NA,NA,NA,NA,NA,NA
"37198",NA,NA,NA,NA,NA,NA,NA,NA
"37199",NA,NA,NA,NA,NA,NA,NA,NA
"37200",NA,NA,NA,NA,NA,NA,NA,NA
"37201",NA,NA,NA,NA,NA,NA,NA,NA
"37202",NA,NA,NA,NA,NA,NA,NA,NA
"37203",NA,NA,NA,NA,NA,NA,NA,NA
"37204",NA,NA,NA,NA,NA,NA,NA,NA
"37205",NA,NA,NA,NA,NA,NA,NA,NA
"37206",NA,NA,NA,NA,NA,NA,NA,NA
"37207",NA,NA,NA,NA,NA,NA,NA,NA
"37208",NA,NA,NA,NA,NA,NA,NA,NA
"37209",NA,NA,NA,NA,NA,NA,NA,NA
"37210",NA,NA,NA,NA,NA,NA,NA,NA
"37211",NA,NA,NA,NA,NA,NA,NA,NA
"37212",NA,NA,NA,NA,NA,NA,NA,NA
"37213",NA,NA,NA,NA,NA,NA,NA,NA
"37214",NA,NA,NA,NA,NA,NA,NA,NA
"37215",NA,NA,NA,NA,NA,NA,NA,NA
"37216",NA,NA,NA,NA,NA,NA,NA,NA
"37217",NA,NA,NA,NA,NA,NA,NA,NA
"37218",NA,NA,NA,NA,NA,NA,NA,NA
"37219",NA,NA,NA,NA,NA,NA,NA,NA
"37220","shaft","temperature","9","17","810","2163","0.382868135046104","1.07655502392344"
"37221",NA,NA,NA,NA,NA,NA,NA,NA
"37222",NA,NA,NA,NA,NA,NA,NA,NA
"37223",NA,NA,NA,NA,NA,NA,NA,NA
"37224",NA,NA,NA,NA,NA,NA,NA,NA
"37225",NA,NA,NA,NA,NA,NA,NA,NA
"37226",NA,NA,NA,NA,NA,NA,NA,NA
"37227",NA,NA,NA,NA,NA,NA,NA,NA
"37228",NA,NA,NA,NA,NA,NA,NA,NA
"37229",NA,NA,NA,NA,NA,NA,NA,NA
"37230",NA,NA,NA,NA,NA,NA,NA,NA
"37231",NA,NA,NA,NA,NA,NA,NA,NA
"37232",NA,NA,NA,NA,NA,NA,NA,NA
"37233",NA,NA,NA,NA,NA,NA,NA,NA
"37234",NA,NA,NA,NA,NA,NA,NA,NA
"37235",NA,NA,NA,NA,NA,NA,NA,NA
"37236",NA,NA,NA,NA,NA,NA,NA,NA
"37237",NA,NA,NA,NA,NA,NA,NA,NA
"37238",NA,NA,NA,NA,NA,NA,NA,NA
"37239",NA,NA,NA,NA,NA,NA,NA,NA
"37240",NA,NA,NA,NA,NA,NA,NA,NA
"37241",NA,NA,NA,NA,NA,NA,NA,NA
"37242",NA,NA,NA,NA,NA,NA,NA,NA
"37243",NA,NA,NA,NA,NA,NA,NA,NA
"37244",NA,NA,NA,NA,NA,NA,NA,NA
"37245",NA,NA,NA,NA,NA,NA,NA,NA
"37246",NA,NA,NA,NA,NA,NA,NA,NA
"37247",NA,NA,NA,NA,NA,NA,NA,NA
"37248",NA,NA,NA,NA,NA,NA,NA,NA
"37249",NA,NA,NA,NA,NA,NA,NA,NA
"37250",NA,NA,NA,NA,NA,NA,NA,NA
"37251",NA,NA,NA,NA,NA,NA,NA,NA
"37252",NA,NA,NA,NA,NA,NA,NA,NA
"37253",NA,NA,NA,NA,NA,NA,NA,NA
"37254",NA,NA,NA,NA,NA,NA,NA,NA
"37255",NA,NA,NA,NA,NA,NA,NA,NA
"37256",NA,NA,NA,NA,NA,NA,NA,NA
"37257",NA,NA,NA,NA,NA,NA,NA,NA
"37258",NA,NA,NA,NA,NA,NA,NA,NA
"37259",NA,NA,NA,NA,NA,NA,NA,NA
"37260",NA,NA,NA,NA,NA,NA,NA,NA
"37261",NA,NA,NA,NA,NA,NA,NA,NA
"37262",NA,NA,NA,NA,NA,NA,NA,NA
"37263",NA,NA,NA,NA,NA,NA,NA,NA
"37264",NA,NA,NA,NA,NA,NA,NA,NA
"37265",NA,NA,NA,NA,NA,NA,NA,NA
"37266","shaft","vibration","9","17","277","2696","16.3008939069542","2.97029702970297"
"37267",NA,NA,NA,NA,NA,NA,NA,NA
"37268",NA,NA,NA,NA,NA,NA,NA,NA
"37269",NA,NA,NA,NA,NA,NA,NA,NA
"37270",NA,NA,NA,NA,NA,NA,NA,NA
"37271",NA,NA,NA,NA,NA,NA,NA,NA
"37272",NA,NA,NA,NA,NA,NA,NA,NA
"37273",NA,NA,NA,NA,NA,NA,NA,NA
"37274",NA,NA,NA,NA,NA,NA,NA,NA
"37275",NA,NA,NA,NA,NA,NA,NA,NA
"37276",NA,NA,NA,NA,NA,NA,NA,NA
"37277",NA,NA,NA,NA,NA,NA,NA,NA
"37278",NA,NA,NA,NA,NA,NA,NA,NA
"37279",NA,NA,NA,NA,NA,NA,NA,NA
"37280",NA,NA,NA,NA,NA,NA,NA,NA
"37281",NA,NA,NA,NA,NA,NA,NA,NA
"37282",NA,NA,NA,NA,NA,NA,NA,NA
"37283",NA,NA,NA,NA,NA,NA,NA,NA
"37284",NA,NA,NA,NA,NA,NA,NA,NA
"37285",NA,NA,NA,NA,NA,NA,NA,NA
"37286",NA,NA,NA,NA,NA,NA,NA,NA
"37287",NA,NA,NA,NA,NA,NA,NA,NA
"37288",NA,NA,NA,NA,NA,NA,NA,NA
"37289",NA,NA,NA,NA,NA,NA,NA,NA
"37290",NA,NA,NA,NA,NA,NA,NA,NA
"37291",NA,NA,NA,NA,NA,NA,NA,NA
"37292",NA,NA,NA,NA,NA,NA,NA,NA
"37293",NA,NA,NA,NA,NA,NA,NA,NA
"37294",NA,NA,NA,NA,NA,NA,NA,NA
"37295",NA,NA,NA,NA,NA,NA,NA,NA
"37296",NA,NA,NA,NA,NA,NA,NA,NA
"37297",NA,NA,NA,NA,NA,NA,NA,NA
"37298",NA,NA,NA,NA,NA,NA,NA,NA
"37299",NA,NA,NA,NA,NA,NA,NA,NA
"37300",NA,NA,NA,NA,NA,NA,NA,NA
"37301",NA,NA,NA,NA,NA,NA,NA,NA
"37302",NA,NA,NA,NA,NA,NA,NA,NA
"37303",NA,NA,NA,NA,NA,NA,NA,NA
"37304",NA,NA,NA,NA,NA,NA,NA,NA
"37305",NA,NA,NA,NA,NA,NA,NA,NA
"37306",NA,NA,NA,NA,NA,NA,NA,NA
"37307",NA,NA,NA,NA,NA,NA,NA,NA
"37308",NA,NA,NA,NA,NA,NA,NA,NA
"37309",NA,NA,NA,NA,NA,NA,NA,NA
"37310",NA,NA,NA,NA,NA,NA,NA,NA
"37311",NA,NA,NA,NA,NA,NA,NA,NA
"37312",NA,NA,NA,NA,NA,NA,NA,NA
"37313","shaft_vibration_bearing","bearing","8","0","349","2642","51.2385935389638","2.24089635854342"
"37314",NA,NA,NA,NA,NA,NA,NA,NA
"37315",NA,NA,NA,NA,NA,NA,NA,NA
"37316",NA,NA,NA,NA,NA,NA,NA,NA
"37317",NA,NA,NA,NA,NA,NA,NA,NA
"37318",NA,NA,NA,NA,NA,NA,NA,NA
"37319",NA,NA,NA,NA,NA,NA,NA,NA
"37320",NA,NA,NA,NA,NA,NA,NA,NA
"37321",NA,NA,NA,NA,NA,NA,NA,NA
"37322",NA,NA,NA,NA,NA,NA,NA,NA
"37323",NA,NA,NA,NA,NA,NA,NA,NA
"37324",NA,NA,NA,NA,NA,NA,NA,NA
"37325",NA,NA,NA,NA,NA,NA,NA,NA
"37326",NA,NA,NA,NA,NA,NA,NA,NA
"37327",NA,NA,NA,NA,NA,NA,NA,NA
"37328",NA,NA,NA,NA,NA,NA,NA,NA
"37329",NA,NA,NA,NA,NA,NA,NA,NA
"37330",NA,NA,NA,NA,NA,NA,NA,NA
"37331",NA,NA,NA,NA,NA,NA,NA,NA
"37332",NA,NA,NA,NA,NA,NA,NA,NA
"37333",NA,NA,NA,NA,NA,NA,NA,NA
"37334",NA,NA,NA,NA,NA,NA,NA,NA
"37335",NA,NA,NA,NA,NA,NA,NA,NA
"37336",NA,NA,NA,NA,NA,NA,NA,NA
"37337",NA,NA,NA,NA,NA,NA,NA,NA
"37338",NA,NA,NA,NA,NA,NA,NA,NA
"37339",NA,NA,NA,NA,NA,NA,NA,NA
"37340",NA,NA,NA,NA,NA,NA,NA,NA
"37341",NA,NA,NA,NA,NA,NA,NA,NA
"37342",NA,NA,NA,NA,NA,NA,NA,NA
"37343",NA,NA,NA,NA,NA,NA,NA,NA
"37344",NA,NA,NA,NA,NA,NA,NA,NA
"37345",NA,NA,NA,NA,NA,NA,NA,NA
"37346",NA,NA,NA,NA,NA,NA,NA,NA
"37347",NA,NA,NA,NA,NA,NA,NA,NA
"37348",NA,NA,NA,NA,NA,NA,NA,NA
"37349",NA,NA,NA,NA,NA,NA,NA,NA
"37350",NA,NA,NA,NA,NA,NA,NA,NA
"37351",NA,NA,NA,NA,NA,NA,NA,NA
"37352",NA,NA,NA,NA,NA,NA,NA,NA
"37353",NA,NA,NA,NA,NA,NA,NA,NA
"37354",NA,NA,NA,NA,NA,NA,NA,NA
"37355",NA,NA,NA,NA,NA,NA,NA,NA
"37356",NA,NA,NA,NA,NA,NA,NA,NA
"37357",NA,NA,NA,NA,NA,NA,NA,NA
"37358",NA,NA,NA,NA,NA,NA,NA,NA
"37359",NA,NA,NA,NA,NA,NA,NA,NA
"37360",NA,NA,NA,NA,NA,NA,NA,NA
"37361",NA,NA,NA,NA,NA,NA,NA,NA
"37362",NA,NA,NA,NA,NA,NA,NA,NA
"37363",NA,NA,NA,NA,NA,NA,NA,NA
"37364",NA,NA,NA,NA,NA,NA,NA,NA
"37365",NA,NA,NA,NA,NA,NA,NA,NA
"37366",NA,NA,NA,NA,NA,NA,NA,NA
"37367",NA,NA,NA,NA,NA,NA,NA,NA
"37368",NA,NA,NA,NA,NA,NA,NA,NA
"37369",NA,NA,NA,NA,NA,NA,NA,NA
"37370",NA,NA,NA,NA,NA,NA,NA,NA
"37371",NA,NA,NA,NA,NA,NA,NA,NA
"37372",NA,NA,NA,NA,NA,NA,NA,NA
"37373",NA,NA,NA,NA,NA,NA,NA,NA
"37374",NA,NA,NA,NA,NA,NA,NA,NA
"37375",NA,NA,NA,NA,NA,NA,NA,NA
"37376",NA,NA,NA,NA,NA,NA,NA,NA
"37377",NA,NA,NA,NA,NA,NA,NA,NA
"37378",NA,NA,NA,NA,NA,NA,NA,NA
"37379",NA,NA,NA,NA,NA,NA,NA,NA
"37380",NA,NA,NA,NA,NA,NA,NA,NA
"37381",NA,NA,NA,NA,NA,NA,NA,NA
"37382",NA,NA,NA,NA,NA,NA,NA,NA
"37383",NA,NA,NA,NA,NA,NA,NA,NA
"37384",NA,NA,NA,NA,NA,NA,NA,NA
"37385",NA,NA,NA,NA,NA,NA,NA,NA
"37386",NA,NA,NA,NA,NA,NA,NA,NA
"37387",NA,NA,NA,NA,NA,NA,NA,NA
"37388",NA,NA,NA,NA,NA,NA,NA,NA
"37389",NA,NA,NA,NA,NA,NA,NA,NA
"37390",NA,NA,NA,NA,NA,NA,NA,NA
"37391",NA,NA,NA,NA,NA,NA,NA,NA
"37392",NA,NA,NA,NA,NA,NA,NA,NA
"37393",NA,NA,NA,NA,NA,NA,NA,NA
"37394",NA,NA,NA,NA,NA,NA,NA,NA
"37395",NA,NA,NA,NA,NA,NA,NA,NA
"37396",NA,NA,NA,NA,NA,NA,NA,NA
"37397",NA,NA,NA,NA,NA,NA,NA,NA
"37398",NA,NA,NA,NA,NA,NA,NA,NA
"37399",NA,NA,NA,NA,NA,NA,NA,NA
"37400",NA,NA,NA,NA,NA,NA,NA,NA
"37401",NA,NA,NA,NA,NA,NA,NA,NA
"37402",NA,NA,NA,NA,NA,NA,NA,NA
"37403",NA,NA,NA,NA,NA,NA,NA,NA
"37404",NA,NA,NA,NA,NA,NA,NA,NA
"37405",NA,NA,NA,NA,NA,NA,NA,NA
"37406",NA,NA,NA,NA,NA,NA,NA,NA
"37407",NA,NA,NA,NA,NA,NA,NA,NA
"37408",NA,NA,NA,NA,NA,NA,NA,NA
"37409",NA,NA,NA,NA,NA,NA,NA,NA
"37410",NA,NA,NA,NA,NA,NA,NA,NA
"37411",NA,NA,NA,NA,NA,NA,NA,NA
"37412",NA,NA,NA,NA,NA,NA,NA,NA
"37413",NA,NA,NA,NA,NA,NA,NA,NA
"37414",NA,NA,NA,NA,NA,NA,NA,NA
"37415",NA,NA,NA,NA,NA,NA,NA,NA
"37416",NA,NA,NA,NA,NA,NA,NA,NA
"37417",NA,NA,NA,NA,NA,NA,NA,NA
"37418",NA,NA,NA,NA,NA,NA,NA,NA
"37419",NA,NA,NA,NA,NA,NA,NA,NA
"37420",NA,NA,NA,NA,NA,NA,NA,NA
"37421",NA,NA,NA,NA,NA,NA,NA,NA
"37422",NA,NA,NA,NA,NA,NA,NA,NA
"37423",NA,NA,NA,NA,NA,NA,NA,NA
"37424",NA,NA,NA,NA,NA,NA,NA,NA
"37425",NA,NA,NA,NA,NA,NA,NA,NA
"37426",NA,NA,NA,NA,NA,NA,NA,NA
"37427",NA,NA,NA,NA,NA,NA,NA,NA
"37428",NA,NA,NA,NA,NA,NA,NA,NA
"37429",NA,NA,NA,NA,NA,NA,NA,NA
"37430",NA,NA,NA,NA,NA,NA,NA,NA
"37431",NA,NA,NA,NA,NA,NA,NA,NA
"37432",NA,NA,NA,NA,NA,NA,NA,NA
"37433",NA,NA,NA,NA,NA,NA,NA,NA
"37434",NA,NA,NA,NA,NA,NA,NA,NA
"37435",NA,NA,NA,NA,NA,NA,NA,NA
"37436",NA,NA,NA,NA,NA,NA,NA,NA
"37437",NA,NA,NA,NA,NA,NA,NA,NA
"37438",NA,NA,NA,NA,NA,NA,NA,NA
"37439",NA,NA,NA,NA,NA,NA,NA,NA
"37440",NA,NA,NA,NA,NA,NA,NA,NA
"37441",NA,NA,NA,NA,NA,NA,NA,NA
"37442",NA,NA,NA,NA,NA,NA,NA,NA
"37443",NA,NA,NA,NA,NA,NA,NA,NA
"37444",NA,NA,NA,NA,NA,NA,NA,NA
"37445",NA,NA,NA,NA,NA,NA,NA,NA
"37446",NA,NA,NA,NA,NA,NA,NA,NA
"37447",NA,NA,NA,NA,NA,NA,NA,NA
"37448",NA,NA,NA,NA,NA,NA,NA,NA
"37449",NA,NA,NA,NA,NA,NA,NA,NA
"37450",NA,NA,NA,NA,NA,NA,NA,NA
"37451",NA,NA,NA,NA,NA,NA,NA,NA
"37452",NA,NA,NA,NA,NA,NA,NA,NA
"37453",NA,NA,NA,NA,NA,NA,NA,NA
"37454",NA,NA,NA,NA,NA,NA,NA,NA
"37455",NA,NA,NA,NA,NA,NA,NA,NA
"37456",NA,NA,NA,NA,NA,NA,NA,NA
"37457",NA,NA,NA,NA,NA,NA,NA,NA
"37458",NA,NA,NA,NA,NA,NA,NA,NA
"37459",NA,NA,NA,NA,NA,NA,NA,NA
"37460",NA,NA,NA,NA,NA,NA,NA,NA
"37461",NA,NA,NA,NA,NA,NA,NA,NA
"37462",NA,NA,NA,NA,NA,NA,NA,NA
"37463",NA,NA,NA,NA,NA,NA,NA,NA
"37464",NA,NA,NA,NA,NA,NA,NA,NA
"37465",NA,NA,NA,NA,NA,NA,NA,NA
"37466",NA,NA,NA,NA,NA,NA,NA,NA
"37467",NA,NA,NA,NA,NA,NA,NA,NA
"37468",NA,NA,NA,NA,NA,NA,NA,NA
"37469",NA,NA,NA,NA,NA,NA,NA,NA
"37470",NA,NA,NA,NA,NA,NA,NA,NA
"37471",NA,NA,NA,NA,NA,NA,NA,NA
"37472",NA,NA,NA,NA,NA,NA,NA,NA
"37473",NA,NA,NA,NA,NA,NA,NA,NA
"37474",NA,NA,NA,NA,NA,NA,NA,NA
"37475",NA,NA,NA,NA,NA,NA,NA,NA
"37476",NA,NA,NA,NA,NA,NA,NA,NA
"37477",NA,NA,NA,NA,NA,NA,NA,NA
"37478",NA,NA,NA,NA,NA,NA,NA,NA
"37479",NA,NA,NA,NA,NA,NA,NA,NA
"37480",NA,NA,NA,NA,NA,NA,NA,NA
"37481",NA,NA,NA,NA,NA,NA,NA,NA
"37482",NA,NA,NA,NA,NA,NA,NA,NA
"37483",NA,NA,NA,NA,NA,NA,NA,NA
"37484",NA,NA,NA,NA,NA,NA,NA,NA
"37485",NA,NA,NA,NA,NA,NA,NA,NA
"37486",NA,NA,NA,NA,NA,NA,NA,NA
"37487",NA,NA,NA,NA,NA,NA,NA,NA
"37488",NA,NA,NA,NA,NA,NA,NA,NA
"37489",NA,NA,NA,NA,NA,NA,NA,NA
"37490",NA,NA,NA,NA,NA,NA,NA,NA
"37491",NA,NA,NA,NA,NA,NA,NA,NA
"37492",NA,NA,NA,NA,NA,NA,NA,NA
"37493",NA,NA,NA,NA,NA,NA,NA,NA
"37494",NA,NA,NA,NA,NA,NA,NA,NA
"37495",NA,NA,NA,NA,NA,NA,NA,NA
"37496",NA,NA,NA,NA,NA,NA,NA,NA
"37497",NA,NA,NA,NA,NA,NA,NA,NA
"37498",NA,NA,NA,NA,NA,NA,NA,NA
"37499",NA,NA,NA,NA,NA,NA,NA,NA
"37500",NA,NA,NA,NA,NA,NA,NA,NA
"37501",NA,NA,NA,NA,NA,NA,NA,NA
"37502",NA,NA,NA,NA,NA,NA,NA,NA
"37503",NA,NA,NA,NA,NA,NA,NA,NA
"37504",NA,NA,NA,NA,NA,NA,NA,NA
"37505",NA,NA,NA,NA,NA,NA,NA,NA
"37506",NA,NA,NA,NA,NA,NA,NA,NA
"37507",NA,NA,NA,NA,NA,NA,NA,NA
"37508",NA,NA,NA,NA,NA,NA,NA,NA
"37509",NA,NA,NA,NA,NA,NA,NA,NA
"37510",NA,NA,NA,NA,NA,NA,NA,NA
"37511",NA,NA,NA,NA,NA,NA,NA,NA
"37512",NA,NA,NA,NA,NA,NA,NA,NA
"37513",NA,NA,NA,NA,NA,NA,NA,NA
"37514",NA,NA,NA,NA,NA,NA,NA,NA
"37515",NA,NA,NA,NA,NA,NA,NA,NA
"37516",NA,NA,NA,NA,NA,NA,NA,NA
"37517",NA,NA,NA,NA,NA,NA,NA,NA
"37518",NA,NA,NA,NA,NA,NA,NA,NA
"37519",NA,NA,NA,NA,NA,NA,NA,NA
"37520",NA,NA,NA,NA,NA,NA,NA,NA
"37521",NA,NA,NA,NA,NA,NA,NA,NA
"37522",NA,NA,NA,NA,NA,NA,NA,NA
"37523",NA,NA,NA,NA,NA,NA,NA,NA
"37524",NA,NA,NA,NA,NA,NA,NA,NA
"37525",NA,NA,NA,NA,NA,NA,NA,NA
"37526",NA,NA,NA,NA,NA,NA,NA,NA
"37527",NA,NA,NA,NA,NA,NA,NA,NA
"37528",NA,NA,NA,NA,NA,NA,NA,NA
"37529",NA,NA,NA,NA,NA,NA,NA,NA
"37530",NA,NA,NA,NA,NA,NA,NA,NA
"37531",NA,NA,NA,NA,NA,NA,NA,NA
"37532",NA,NA,NA,NA,NA,NA,NA,NA
"37533",NA,NA,NA,NA,NA,NA,NA,NA
"37534",NA,NA,NA,NA,NA,NA,NA,NA
"37535",NA,NA,NA,NA,NA,NA,NA,NA
"37536",NA,NA,NA,NA,NA,NA,NA,NA
"37537",NA,NA,NA,NA,NA,NA,NA,NA
"37538",NA,NA,NA,NA,NA,NA,NA,NA
"37539",NA,NA,NA,NA,NA,NA,NA,NA
"37540",NA,NA,NA,NA,NA,NA,NA,NA
"37541",NA,NA,NA,NA,NA,NA,NA,NA
"37542",NA,NA,NA,NA,NA,NA,NA,NA
"37543",NA,NA,NA,NA,NA,NA,NA,NA
"37544",NA,NA,NA,NA,NA,NA,NA,NA
"37545",NA,NA,NA,NA,NA,NA,NA,NA
"37546",NA,NA,NA,NA,NA,NA,NA,NA
"37547",NA,NA,NA,NA,NA,NA,NA,NA
"37548",NA,NA,NA,NA,NA,NA,NA,NA
"37549",NA,NA,NA,NA,NA,NA,NA,NA
"37550",NA,NA,NA,NA,NA,NA,NA,NA
"37551",NA,NA,NA,NA,NA,NA,NA,NA
"37552",NA,NA,NA,NA,NA,NA,NA,NA
"37553",NA,NA,NA,NA,NA,NA,NA,NA
"37554",NA,NA,NA,NA,NA,NA,NA,NA
"37555",NA,NA,NA,NA,NA,NA,NA,NA
"37556",NA,NA,NA,NA,NA,NA,NA,NA
"37557",NA,NA,NA,NA,NA,NA,NA,NA
"37558",NA,NA,NA,NA,NA,NA,NA,NA
"37559",NA,NA,NA,NA,NA,NA,NA,NA
"37560",NA,NA,NA,NA,NA,NA,NA,NA
"37561",NA,NA,NA,NA,NA,NA,NA,NA
"37562",NA,NA,NA,NA,NA,NA,NA,NA
"37563",NA,NA,NA,NA,NA,NA,NA,NA
"37564",NA,NA,NA,NA,NA,NA,NA,NA
"37565",NA,NA,NA,NA,NA,NA,NA,NA
"37566",NA,NA,NA,NA,NA,NA,NA,NA
"37567",NA,NA,NA,NA,NA,NA,NA,NA
"37568",NA,NA,NA,NA,NA,NA,NA,NA
"37569",NA,NA,NA,NA,NA,NA,NA,NA
"37570",NA,NA,NA,NA,NA,NA,NA,NA
"37571",NA,NA,NA,NA,NA,NA,NA,NA
"37572",NA,NA,NA,NA,NA,NA,NA,NA
"37573",NA,NA,NA,NA,NA,NA,NA,NA
"37574",NA,NA,NA,NA,NA,NA,NA,NA
"37575",NA,NA,NA,NA,NA,NA,NA,NA
"37576",NA,NA,NA,NA,NA,NA,NA,NA
"37577",NA,NA,NA,NA,NA,NA,NA,NA
"37578",NA,NA,NA,NA,NA,NA,NA,NA
"37579",NA,NA,NA,NA,NA,NA,NA,NA
"37580",NA,NA,NA,NA,NA,NA,NA,NA
"37581",NA,NA,NA,NA,NA,NA,NA,NA
"37582",NA,NA,NA,NA,NA,NA,NA,NA
"37583",NA,NA,NA,NA,NA,NA,NA,NA
"37584",NA,NA,NA,NA,NA,NA,NA,NA
"37585",NA,NA,NA,NA,NA,NA,NA,NA
"37586",NA,NA,NA,NA,NA,NA,NA,NA
"37587",NA,NA,NA,NA,NA,NA,NA,NA
"37588",NA,NA,NA,NA,NA,NA,NA,NA
"37589",NA,NA,NA,NA,NA,NA,NA,NA
"37590",NA,NA,NA,NA,NA,NA,NA,NA
"37591",NA,NA,NA,NA,NA,NA,NA,NA
"37592",NA,NA,NA,NA,NA,NA,NA,NA
"37593",NA,NA,NA,NA,NA,NA,NA,NA
"37594",NA,NA,NA,NA,NA,NA,NA,NA
"37595",NA,NA,NA,NA,NA,NA,NA,NA
"37596",NA,NA,NA,NA,NA,NA,NA,NA
"37597",NA,NA,NA,NA,NA,NA,NA,NA
"37598",NA,NA,NA,NA,NA,NA,NA,NA
"37599",NA,NA,NA,NA,NA,NA,NA,NA
"37600",NA,NA,NA,NA,NA,NA,NA,NA
"37601",NA,NA,NA,NA,NA,NA,NA,NA
"37602",NA,NA,NA,NA,NA,NA,NA,NA
"37603",NA,NA,NA,NA,NA,NA,NA,NA
